RowID,MobID,MobName,Level,Exp,AI,Money1,Money2,QuestItemID,HP,SP,MP,Dex,Wis,Luc,Day,Size,Attrib,Defense,Magic,ResistState1,ResistState2,ResistState3,ResistState4,ResistState5,ResistState6,ResistState7,ResistState8,ResistState9,ResistState10,ResistState11,ResistState12,ResistState13,ResistState14,ResistState15,ResistSkill1,ResistSkill2,ResistSkill3,ResistSkill4,ResistSkill5,ResistSkill6,NormalTime,NormalStep,ChaseTime,ChaseStep,ChaseRange,AttackType1,AttackTime1,Attackrange1,Attack1,Attackplus1,Attackattrib1,Attackspecial1,Attackok1,Attacktype2,Attacktime2,Attackrange2,Attack2,Attackplus2,Attackattrib2,Attackspecial2,Attackok2,Attacktype3,Attacktime3,Attackrange3,Attack3,Attackplus3,Attackattrib3,Attackspecial3,Attackok3
485,484,Error Monster484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,485,Error Monster485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,486,Error Monster486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,487,Error Monster487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,488,Error Monster488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,489,Error Monster489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,490,Error Monster490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,491,Error Monster491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,492,Error Monster492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,493,Error Monster493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,494,Error Monster494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,495,Error Monster495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,496,Error Monster496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,497,Error Monster497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,498,Error Monster498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,499,Error Monster499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,500,Error Monster500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,501,CopperPeg Goblin Warrior,38,704,1,1820,3822,0,2506,874,1578,57,36,48,2,1,4,32,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,138,60,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,251,0,0,2,0
503,502,Error Monster502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,503,CopperPeg Goblin Looter,38,704,1,1820,3822,0,2506,874,1578,57,36,48,2,1,4,32,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,138,60,0,0,1,117,2500,1,120,72,0,0,1,0,0,0,251,0,0,2,0
505,504,CopperPeg Goblin Priest,39,737,1,1910,4011,0,2602,897,1638,58,36,50,2,1,4,33,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,138,60,0,0,1,39,2500,1,120,72,0,0,1,0,0,0,260,0,0,2,0
506,505,Sumatra Sealakel Hunter,39,737,1,1910,4011,0,2602,897,1638,58,36,50,2,2,2,33,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,138,60,0,0,1,49,2500,1,120,72,0,0,1,0,0,0,260,0,0,2,0
507,506,Sumatra Sealakel Hunter,39,737,1,1910,4011,0,2602,897,1638,58,36,50,2,2,2,33,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,3,138,60,0,0,1,64,2500,3,120,72,0,0,1,0,0,0,260,0,0,2,0
508,507,Error Monster507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,508,Sumatra Sealakel Watcher,39,737,1,1910,4011,0,2602,897,1638,58,36,50,2,2,2,33,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,138,60,0,0,1,49,2500,1,120,72,0,0,1,0,0,0,260,0,0,2,0
510,509,Sumatra Sealakel Chaser,39,737,1,1910,4011,0,2602,897,1638,58,36,50,2,2,2,33,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,3,138,60,0,0,1,64,2500,3,120,72,0,0,1,0,0,0,260,0,0,2,0
511,510,Edged Blade Wind Harpy War...,39,737,1,1910,4011,0,2602,897,1638,58,36,50,2,1,4,33,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,138,60,0,0,1,39,2500,1,120,72,0,0,1,29,0,0,260,0,0,2,1
512,511,Error Monster511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,512,Sumatra Sealakel Priest,40,770,1,2000,4200,0,2699,920,1698,59,37,51,2,2,2,33,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,3,142,62,0,0,1,67,2500,3,124,74,0,0,1,0,0,0,270,0,0,2,0
514,513,Sumatra Sealakel Strong Fi...,40,770,1,2000,4200,0,2699,920,1698,59,37,51,2,2,2,33,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,3,142,62,0,0,1,64,2500,3,124,74,0,0,1,0,0,0,270,0,0,2,0
515,514,Small Eye Tatoramo,40,770,1,2000,4200,0,2699,920,1698,59,37,51,1,2,3,33,30,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,87,178,180,184,0,0,4000,8,1800,9,9,0,2500,2,142,62,0,0,1,18,2500,2,124,74,0,0,1,94,0,0,270,0,0,2,3
516,515,Edged Blade Wind Harpy Sum...,40,770,1,2000,4200,222,2699,920,1698,59,37,51,2,1,4,33,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,142,62,0,0,1,39,2500,1,124,74,0,0,1,29,0,0,270,0,0,2,1
517,516,Black Breath Assassin,41,803,1,2090,4389,0,2798,943,1760,61,38,52,2,1,4,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,142,62,0,0,1,48,2500,1,124,74,0,0,1,0,0,0,280,0,0,2,0
518,517,Black Breath Chaser,41,803,1,2090,4389,225,2798,943,1760,61,38,52,2,1,4,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,142,62,0,0,1,48,2500,1,124,74,0,0,1,0,0,0,280,0,0,2,0
519,518,Black Breath Thief,41,803,1,2090,4389,1029,2798,943,1760,61,38,52,2,1,4,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,142,62,0,0,1,117,2500,1,124,74,0,0,1,0,0,0,280,0,0,2,0
520,519,Black Breath Pickpocketer,41,803,1,2090,4389,1029,2798,943,1760,61,38,52,2,1,4,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,142,62,0,0,1,117,2500,1,124,74,0,0,1,0,0,0,280,0,0,2,0
521,520,South Wind Harpy,41,803,1,2090,4389,224,2798,943,1760,61,38,52,2,1,4,34,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,142,62,0,0,1,39,2500,1,124,74,0,0,1,29,0,0,280,0,0,2,1
522,521,Burning Stone Dwarf Worker,41,803,1,2090,4389,40,2798,943,1760,61,38,52,2,1,3,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,142,62,0,0,1,111,2500,1,124,74,0,0,1,0,0,0,280,0,0,2,0
523,522,BlackMaul Dwarf Worker,41,803,1,2090,4389,0,2798,943,1760,61,38,52,2,1,3,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,142,62,0,0,1,111,2500,1,124,74,0,0,1,0,0,0,280,0,0,2,0
524,523,WarEdge Orc Legionary Soldier,41,803,1,2090,4389,0,2798,943,1760,61,38,52,2,1,1,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,142,62,0,0,1,111,2500,2,124,74,0,0,1,0,0,0,280,0,0,2,0
525,524,WarEdge Orc Patroler,41,803,1,2090,4389,0,2798,943,1760,61,38,52,2,1,1,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,26,142,62,0,0,1,51,2500,2,124,74,0,0,1,0,0,0,280,0,0,2,0
526,525,Northeasterly Wind Harpy,42,836,1,2180,4578,0,2898,966,1822,62,38,52,2,1,4,34,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,149,64,0,0,1,39,2500,1,129,77,0,0,1,29,0,0,290,0,0,2,1
527,526,West Wind Harpy,42,836,1,2180,4578,0,2898,966,1822,62,38,52,2,1,4,34,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,149,64,0,0,1,39,2500,1,129,77,0,0,1,29,0,0,290,0,0,2,1
528,527,Burning Stone Dwarf Nightg...,42,836,1,2180,4578,0,2898,966,1822,62,38,52,2,1,3,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,149,64,0,0,1,18,2500,1,129,77,0,0,1,0,0,0,290,0,0,2,0
529,528,Burning Stone Dwarf Skille...,42,836,1,2180,4578,226,2898,966,1822,62,38,52,2,1,3,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,149,64,0,0,1,49,2500,1,129,77,0,0,1,0,0,0,290,0,0,2,0
530,529,BlackMaul Dwarf Nightguard,42,836,1,2180,4578,0,2898,966,1822,62,38,52,2,1,3,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,149,64,0,0,1,18,2500,1,129,77,0,0,1,0,0,0,290,0,0,2,0
531,530,WarEdge Orc Squad Leader,42,836,1,2180,4578,0,2898,966,1822,62,38,52,2,1,1,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,149,64,0,0,1,65,2500,2,129,77,0,0,1,0,0,0,290,0,0,2,0
532,531,Black Breath Blackmarket D...,42,836,1,2180,4578,0,2898,966,1822,62,38,52,2,1,4,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,149,64,0,0,1,118,2500,1,129,77,0,0,1,0,0,0,290,0,0,2,0
533,532,BlackMaul Dwarf Skilled Ma...,42,836,1,2180,4578,0,2898,966,1822,62,38,52,2,1,3,34,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,149,64,0,0,1,49,2500,1,129,77,0,0,1,0,0,0,290,0,0,2,0
534,533,Bigeye Tatoramo,43,869,1,2280,4788,0,3000,990,1887,63,39,54,1,2,3,36,31,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,87,178,180,184,181,86,4000,8,1800,9,9,0,2500,2,152,65,0,0,1,18,2500,3,131,78,0,0,1,94,0,0,300,0,0,2,3
535,534,Cleanwater Frog,43,869,1,2280,4788,1091,3000,990,1887,63,39,54,3,1,2,36,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,152,65,0,0,1,23,2500,1,131,78,0,0,1,0,0,0,300,0,0,2,0
536,535,Mud Devourer,43,869,1,2280,4788,0,3000,990,1887,63,39,54,2,1,2,36,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,152,65,0,0,1,111,2500,1,131,78,0,0,1,0,0,0,300,0,0,2,0
537,536,Burning Stone Dwarf Superv...,43,869,1,2280,4788,0,3000,990,1887,63,39,54,2,1,3,36,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,152,65,0,0,1,96,2500,1,131,78,0,0,1,0,0,0,300,0,0,2,0
538,537,Branch Horn Big Larva,43,869,1,2280,4788,0,3000,990,1887,63,39,54,4,2,0,36,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,3,152,65,0,0,1,19,2500,3,131,78,0,0,1,0,0,0,300,0,0,2,0
539,538,BlackMaul Dwarf Supeviser,43,869,1,2280,4788,0,3000,990,1887,63,39,54,2,1,3,36,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,152,65,0,0,1,96,2500,1,131,78,0,0,1,0,0,0,300,0,0,2,0
540,539,Harpy Guard,44,902,1,2380,4998,0,3104,1014,1952,64,39,55,0,2,0,36,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,154,66,0,0,1,86,2500,1,133,79,0,0,1,0,0,0,310,0,0,2,0
541,540,Harpy Wind Wizard,44,902,1,2380,4998,0,3104,1014,1952,64,39,55,2,1,4,36,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,154,66,0,0,1,39,2500,1,133,79,0,0,1,29,0,0,310,0,0,2,1
542,541,Barren Ground Archane Warrior,44,902,1,2380,4998,0,3104,1014,1952,64,39,55,2,1,3,36,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,154,66,0,0,1,42,2500,2,133,79,0,0,1,0,0,0,310,0,0,2,0
543,542,Barren Ground Archane Fighter,44,902,1,2380,4998,0,3104,1014,1952,64,39,55,2,1,3,36,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,154,66,0,0,1,42,2500,2,133,79,0,0,1,0,0,0,310,0,0,2,0
544,543,Barren Ground Archane Captor,44,902,1,2380,4998,0,3104,1014,1952,64,39,55,2,1,3,36,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,154,66,0,0,1,42,2500,2,133,79,0,0,1,0,0,0,310,0,0,2,0
545,544,NightMare Beetle Hunter,44,902,1,2380,4998,0,3104,1014,1952,64,39,55,2,1,1,36,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,154,66,0,0,1,44,2500,2,133,79,0,0,1,0,0,0,310,0,0,2,0
546,545,Black Breath Grave Digger,45,935,1,2480,5208,1030,3209,1038,2018,66,41,56,2,1,4,37,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,157,68,0,0,1,117,2500,1,135,81,0,0,1,0,0,0,321,0,0,2,0
547,546,WarEdge Orc Nightguard,45,935,1,2480,5208,0,3209,1038,2018,66,41,56,2,1,1,37,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,157,68,0,0,1,111,2500,2,135,81,0,0,1,0,0,0,321,0,0,2,0
548,547,Barren Ground Archane Watcher,45,935,1,2480,5208,0,3209,1038,2018,66,41,56,2,1,3,37,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,193,2500,2,157,68,0,0,1,130,2500,2,135,81,0,0,1,0,0,0,321,0,0,2,0
549,548,Black Breath Robber,46,968,1,2580,5418,0,3316,1062,2085,67,42,56,2,1,4,37,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,163,71,0,0,1,117,2500,1,140,84,0,0,1,0,0,0,332,0,0,2,0
550,549,Black Breath Mountain Guard,46,968,1,2580,5418,0,3316,1062,2085,67,42,56,2,1,4,37,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,163,71,0,0,1,48,2500,1,140,84,0,0,1,0,0,0,332,0,0,2,0
551,550,WarEdge Orc Warrior,46,968,1,2580,5418,0,3316,1062,2085,67,42,56,2,1,1,37,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,163,71,0,0,1,65,2500,2,140,84,0,0,1,0,0,0,332,0,0,2,0
552,551,WarEdge Orc Archer,46,968,1,2580,5418,0,3316,1062,2085,67,42,56,2,1,1,37,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,26,163,71,0,0,1,51,2500,2,140,84,0,0,1,0,0,0,332,0,0,2,0
553,552,Lipiluss Patroler,46,968,1,2580,5418,0,3316,1062,2085,67,42,56,1,1,0,37,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,163,71,0,0,1,18,2500,1,140,84,0,0,1,0,0,0,332,0,0,2,0
554,553,BlackMaul Dwarf Digger,46,968,1,2580,5418,0,3316,1062,2085,67,42,56,2,1,3,37,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,163,71,0,0,1,111,2500,1,140,84,0,0,1,0,0,0,332,0,0,2,0
555,554,BurningStone Dwarf Digger,46,968,1,2580,5418,0,3316,1062,2085,67,42,56,2,1,3,37,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,163,71,0,0,1,111,2500,1,140,84,0,0,1,0,0,0,332,0,0,2,0
556,555,Black Breath Robber,47,1001,1,2680,5628,242,3424,1086,2154,68,42,58,2,1,4,38,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,163,71,0,0,1,48,2500,1,140,84,0,0,1,0,0,0,342,0,0,2,0
557,556,Black Breath Bandit,47,1001,1,2680,5628,0,3424,1086,2154,68,42,58,2,1,4,38,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,163,71,0,0,1,117,2500,1,140,84,0,0,1,0,0,0,342,0,0,2,0
558,557,WarEdge Orc Shaman,47,1001,1,2680,5628,0,3424,1086,2154,68,42,58,2,1,1,38,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,163,71,0,0,1,61,2500,2,140,84,0,0,1,0,0,0,342,0,0,2,0
559,558,Lipiluss Low Class Warrior,47,1001,1,2680,5628,0,3424,1086,2154,68,42,58,1,1,0,38,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,188,47,0,0,1,78,2500,1,188,47,0,0,1,61,0,0,342,0,0,2,1
560,559,BlackMaul Dwarf Explorer,47,1001,1,2680,5628,241,3424,1086,2154,68,42,58,2,1,3,38,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,163,71,0,0,1,49,2500,1,140,84,0,0,1,0,0,0,342,0,0,2,0
561,560,Burning Stone Dwarf Explorer,47,1001,1,2680,5628,241,3424,1086,2154,68,42,58,2,1,3,38,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,163,71,0,0,1,49,2500,1,140,84,0,0,1,0,0,0,342,0,0,2,0
562,561,Primomum Low Class Warrior,47,1001,1,2680,5628,0,3424,1086,2154,68,42,58,1,1,0,38,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2300,2,188,47,0,0,1,49,2500,0,188,47,0,0,1,132,0,0,342,0,0,2,0
563,562,Primomum High Class Warrior,47,1001,1,2680,5628,0,3424,1086,2154,68,42,58,1,1,0,38,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,124,2300,22,163,71,0,0,1,52,2300,22,163,71,0,0,1,130,0,0,342,0,0,2,0
564,563,Black Breath Subforeman,48,1034,1,2780,5838,0,3534,1110,2223,69,43,59,2,1,4,38,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,168,72,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,353,0,0,2,0
565,564,Lipiluss High Class Warrior,48,1034,1,2780,5838,0,3534,1110,2223,69,43,59,1,1,0,38,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,168,72,0,0,1,138,2500,1,144,86,0,0,1,0,0,0,353,0,0,2,0
566,565,Primomum Deputy Commander,48,1034,1,2780,5838,0,3534,1110,2223,69,43,59,1,1,0,38,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,192,48,0,0,1,30,2500,2,192,48,0,0,1,132,0,0,353,0,0,2,1
567,566,Adellia Lander,49,1067,1,2890,6069,0,3646,1135,2294,71,44,60,3,3,3,39,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,4,168,72,0,0,1,29,2500,4,144,86,0,0,1,25,0,0,365,0,0,2,1
568,567,Adellia Stone Golem,49,1067,1,2890,6069,0,3646,1135,2294,71,44,60,1,1,0,39,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,168,72,0,0,1,126,2500,4,144,86,0,0,1,0,0,0,365,0,0,2,0
569,568,Dead Field Guard,49,1067,1,2890,6069,0,3646,1135,2294,71,44,60,1,2,0,39,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,3,168,72,0,0,1,16,2500,3,144,86,0,0,1,86,0,0,365,0,0,2,1
570,569,Dead Field Soul Watcher,49,1067,1,2890,6069,0,3646,1135,2294,71,44,60,0,2,0,39,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,168,72,0,0,1,86,2500,2,144,86,0,0,1,0,0,0,365,0,0,2,0
